SampleID,NN_ADE,NN_FDE,NN_MaxPos,NN_MAE_v,NN_MAE_w,NN_MAE_theta,Kin_ADE,Kin_FDE,Kin_MaxPos,Kin_MAE_v,Kin_MAE_w,Kin_MAE_theta,Imp_ADE,Imp_FDE,Imp_MaxPos,Imp_MAE_v,Imp_MAE_w,Imp_MAE_theta
55,0.1320475276979964,0.25059930546785114,0.27410717079346286,0.01764658953651228,0.019887434952094583,0.014443952718775105,0.15186198881473004,0.2909774595579884,0.3099277004637187,0.049565575032085245,0.06519210442849357,0.032966325502639136,13.047676559080926,13.876729198018992,11.557705108856227,64.39748852890514,69.49410495881713,56.185736509764226
155,0.16814646811584213,0.25333842620300123,0.31471964085767906,0.0347842069989749,0.0162050754023832,0.032678635424544585,0.365909504985986,0.5204120066543441,0.5750371056573408,0.14361813351122865,0.05701416749147159,0.08569754544616513,54.04697997055803,51.31964232883893,45.26968124988833,75.78007306698821,71.57710773413079,61.86747793719112
255,0.1893830139510071,0.35698093444013906,0.35698093444013906,0.020174155597247844,0.02071469144203066,0.046691920911223914,0.1728985351568173,0.3207154874534014,0.3207154874534014,0.04042276455154476,0.060899791415774535,0.06230108791492921,-9.534192281755615,-11.30766938469315,-11.30766938469315,50.092093351203296,65.98561183796593,25.054405189551865
355,0.07679639799943047,0.14755940062306708,0.14755940062306708,0.03027551365255063,0.017266481155493153,0.016891035683262775,0.06139757319919108,0.12647995737035472,0.12647995737035472,0.03564274462012574,0.052414085533130914,0.05642816749538322,-25.080510511842636,-16.666232097934834,-16.666232097934834,15.058410974738726,67.05755527380323,70.06630476765925
455,0.06924773342407704,0.17660964905816787,0.17987650263577815,0.020128357176711274,0.018483065081611637,0.05305748181445934,0.09811326913704398,0.23720944569125918,0.23720944569125918,0.03296930730091404,0.03538562215532738,0.09273243968719924,29.42062370039647,25.546957650230002,24.169755503793443,38.94819508035816,47.76673700838415,42.7843352407956
555,0.12246153260571037,0.24560001758057115,0.24560001758057115,0.03268888370807267,0.03413333577971116,0.026469347468600763,0.1265186137976275,0.2647653160186042,0.2647653160186042,0.03901349432243129,0.02673616543179464,0.030219175618652904,3.2067069580817718,7.238598592228889,7.238598592228889,16.21134103520229,-27.667282231579115,12.408770501792064
655,0.12165133922383985,0.236781936645616,0.236781936645616,0.02185529508582114,0.02657319808656773,0.050264367469174905,0.11306875626696536,0.22383387865222237,0.22727634404096125,0.02279970967676068,0.025548287810889143,0.04134593142297813,-7.590587568337842,-5.784673022403114,-4.1823941883461435,4.142222003388778,-4.011659345882868,-21.570286940592005
755,0.09751411311271123,0.13487977920299019,0.2192312513568508,0.037335566139494215,0.031426498264964166,0.06273074077536267,0.07997381478109972,0.15407177973120065,0.22280236279151064,0.08775313705046799,0.03550291944020889,0.06465753091770729,-21.93255177287957,12.45653198898172,1.6028157825245113,57.45386729818897,11.481932301679866,2.9799933820500155
855,0.1421356269350539,0.22374711660039778,0.23141456067356928,0.03514257747683602,0.027131882779719292,0.0764314919882712,0.2809497499239854,0.8388378478306997,0.8388378478306997,0.28264423275730294,0.07035448442487878,0.1710597699196967,49.40887935529021,73.32653537521878,72.41247980500339,87.56649759522539,61.435460722209626,55.31883854155092
955,0.11975710480410956,0.18146179287466735,0.19550755468018008,0.029598728893594325,0.042667843387545965,0.017145675795176618,0.20194228435769385,0.46496525950636286,0.46496525950636286,0.0528802756672582,0.07214504953786943,0.1581501662657021,40.697360542882805,60.97304278876257,57.95222316442663,44.02690129711081,40.85825200639814,89.15861032585269
1055,0.1848542587687249,0.31457030051046403,0.33273015945934886,0.04260574204809592,0.02174256411071649,0.045903666071029935,0.19875358750160765,0.34728502231897945,0.361067280381299,0.07384935933540356,0.05066493629212583,0.06487561962710436,6.9932467170034425,9.420136114729164,7.848155305577727,42.30722861847411,57.085578899473234,29.243579737846765
1155,0.1560804011917273,0.25743850883511643,0.25743850883511643,0.007867588754584239,0.011865560465014783,0.008640053454466856,0.14409100096561078,0.2742429096989876,0.2742429096989876,0.033275666639076,0.06659531196828461,0.10463418820547496,-8.320714094406183,6.127560738877774,6.127560738877774,76.35633016786736,82.18258896262,91.74260955941094
1255,0.042601941323009686,0.0496360606022239,0.08681992759146585,0.02634693711547373,0.02363731443379109,0.052742659054307243,0.05965959773059031,0.1052731566654958,0.11255719613474463,0.042964601618034115,0.028633718468899234,0.05978274222279224,28.591638322151063,52.850221106277,22.865946760496897,38.677571481508224,17.449371937267014,11.776112815716505
1355,0.08012242093057778,0.22135047662638263,0.23941586930246198,0.032655044881708555,0.024212566705657336,0.01925598656773439,0.1170821282210809,0.28186587310925537,0.30227401046438973,0.041200510626868254,0.02098388845598558,0.019786369355340765,31.567334700915044,21.469571968869065,20.79508624157185,20.741164648544213,-15.386463078299432,2.680546279518499
1455,0.056420362790973816,0.11566406627865962,0.17510919022445376,0.031151397602321745,0.03007219477308135,0.02128581425859136,0.17338784082595327,0.40374493393798633,0.45816261847323503,0.13335317995327806,0.035301079309068034,0.03471172134322574,67.46002342366754,71.35219378469645,61.78012278522821,76.63992893665076,14.812251178517096,38.678309703746656
1555,0.12646619756987362,0.28005268863378807,0.28005268863378807,0.053545889857361154,0.03462470853574842,0.013858158818631337,0.37213472908721845,0.6806139283702609,0.6806139283702609,0.2055134553830821,0.040378228071930984,0.04401260922808777,66.0160184780192,58.85293013259692,58.85293013259692,73.94531187383798,14.249063940926456,68.51320777913025
1655,0.11258407711062957,0.11863909621275232,0.2309393318601748,0.07017962284264745,0.05120811841686791,0.04643495965380441,0.1639930918660858,0.6792677723838292,0.6792677723838292,0.25774351700750125,0.053780166320249706,0.06982288766952024,31.348280693089215,82.53426689206833,66.0017240256057,72.77152742483723,4.782521288732696,33.49607671114032
1755,0.14334094620271573,0.2829413564606742,0.34386756038620925,0.08473536050111175,0.024931017534737865,0.10770140515329883,0.23895431360723154,0.19035053740188404,0.5206071043045839,0.3160300655839394,0.03494177654438456,0.08662147562063718,40.01324184575098,-48.64226827124982,33.94873839734854,73.18756354888471,28.64982837072006,-24.33568509613273
1855,0.13798647450899673,0.33018524418411677,0.33018524418411677,0.023202794326306765,0.023074381233294854,0.019687278119675106,0.30529024924141307,0.567613621724924,0.567613621724924,0.15461558210516907,0.0673410611774173,0.08123297290783335,54.801545463090854,41.829224749625446,41.829224749625446,84.99323676799646,65.73504956730203,75.76442494353589
1955,0.10463964579682172,0.23079975588033708,0.23079975588033708,0.03827259174278756,0.03207136482419029,0.04937075570772871,0.1423416746721113,0.36620757591120956,0.36620757591120956,0.050666251003635455,0.05730369654067096,0.12003104526910822,26.486992626816736,36.97570147038776,36.97570147038776,24.461370271817845,44.03264228961594,58.86834477110481
2055,0.14864061344033774,0.28943481449786845,0.3592972530480298,0.036482193538356765,0.02026046467154541,0.09893775488865611,0.12360256778825414,0.18979367074131454,0.25550957357356047,0.06587544653318064,0.01848329820856271,0.09108197203893681,-20.25689765197819,-52.499718967110894,-40.61987894343581,44.619436439066654,-9.61498560987018,-8.624959115247325
2155,0.08027452480211723,0.12989164205831785,0.12989164205831785,0.039861121588682935,0.022648726254854173,0.13620305882160855,0.1608655404460758,0.36157060819760356,0.36157060819760356,0.11684580342576815,0.02765116228897679,0.15619349000081698,50.09837123630197,64.07571879091174,64.07571879091174,65.88570541687737,18.091232411293074,12.798504713035012
2255,0.14934742308384252,0.2782745846570261,0.3076127586659476,0.04323798199845996,0.029303659383617137,0.11474721262472876,0.1539729019353573,0.3260903924185955,0.3520703852052471,0.02883068925508148,0.023259512360726174,0.15957624761624334,3.0040862991961315,14.663359876052173,12.627482573798964,-49.972071829115784,-25.98569965334502,28.092548647541587
