SampleID,NN_ADE,NN_FDE,NN_MaxPos,NN_MAE_v,NN_MAE_w,NN_MAE_theta,Kin_ADE,Kin_FDE,Kin_MaxPos,Kin_MAE_v,Kin_MAE_w,Kin_MAE_theta,Imp_ADE,Imp_FDE,Imp_MaxPos,Imp_MAE_v,Imp_MAE_w,Imp_MAE_theta
1435,0.06125226803805188,0.11662296239278015,0.14494450686490373,0.03589246746598452,0.03433211285853808,0.03549902060830051,0.11018265664987824,0.3324527391031456,0.3324527391031456,0.1606316610973642,0.022018391398158393,0.01803058675776284,44.408430600207744,64.92043870434254,56.40147009890216,77.65542158950291,-55.92470965617225,-96.8822262149448
1535,0.06285973954599565,0.177994939245748,0.177994939245748,0.04221988996861547,0.027684409688602536,0.08367851087781977,0.1640556292979226,0.4060708261363032,0.4060708261363032,0.2349942996669563,0.0302249999721896,0.11902671511411408,61.683887462439166,56.16652864739374,56.16652864739374,82.03365357012862,8.405592343836862,29.697706269054848
1635,0.15631249056560714,0.3019142918340152,0.3019142918340152,0.05923883072381962,0.03820121177839888,0.03892798288497288,0.4940016625986348,0.6420331906182818,0.661783539374082,0.2388889728269449,0.04682888271232756,0.04540191400673252,68.35790192621123,52.97528285986742,54.378694260125116,75.20235864267657,18.42382400393566,14.259159031929002
1735,0.1392385210229015,0.2410657893378559,0.24536994210450394,0.037977120196916486,0.03395761399956889,0.12390640047694655,0.2966493084613271,0.48282381624352155,0.619289719655808,0.1915496420625721,0.035543982527857676,0.13616342069003096,53.062920744663245,50.071686352715105,60.37881232052796,80.17374515139485,4.4631141911165,9.001698217458037
1835,0.05711333196995988,0.21778935222873239,0.21778935222873239,0.03395147923398881,0.02880760148982969,0.06628740480020859,0.2186387092063694,0.2875320135855187,0.39972994543841045,0.2251025099408829,0.03234301495158947,0.059586359499605106,73.87775834513752,24.25561609196022,45.515877728432805,84.91732533639663,10.930995354179359,-11.245938427649522
1935,0.11198716125964508,0.2347840644997394,0.2347840644997394,0.027085138304698723,0.03901904121331913,0.019514385896581287,0.1439122217881599,0.42273231012087914,0.42273231012087914,0.059623293713051126,0.06762296425472795,0.12245241770322957,22.18370346301011,44.46034550029934,44.46034550029934,54.57289153623197,42.29912627559644,84.06369897581318
2035,0.09969700127759797,0.3265668141321578,0.3265668141321578,0.04286036850880213,0.02418051380736061,0.03788059823040575,0.1905264796108708,0.40529011420476735,0.40529011420476735,0.1831528601853074,0.029651646993874882,0.0495618715176026,47.67288962604147,19.423937893741876,19.423937893741876,76.59858084365293,18.45136355374944,23.569072211181695
2135,0.15916062960848035,0.17838026473013666,0.24488149596934647,0.05485097268832429,0.030301018288746526,0.08584737032846855,0.49298994819980485,0.5700920624361062,0.6866684013424578,0.20433414741769587,0.02700756313653958,0.07149652642169577,67.71523837561617,68.7102704135389,64.33773630902549,73.15623776959855,-12.194566150068912,-20.07208549144003
2235,0.08088471642282853,0.20140203219573186,0.20140203219573186,0.0642632610862236,0.03204386371077933,0.12130549095917073,0.1786631025763084,0.2834703844572141,0.29033377894179946,0.053910069128249645,0.03083214869110802,0.13111147901527834,54.72780039276323,28.95129677078112,30.630864610450626,-19.204560716374104,-3.930037545585548,7.479122445842382
2335,0.17250482993694938,0.19741754598466535,0.29908294811072794,0.0208374616185097,0.03156573170502491,0.04131658103065527,0.17373677505434226,0.22526096063149095,0.2802846436409904,0.06124482491919358,0.06192830333471712,0.13205895697103592,0.7090871331113123,12.360514919571536,-6.706862076188445,65.97677984057813,49.028586275947426,68.71353372894114
