# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.08572418306499702,-0.1195214251639833,0.05,0.897834400453748,-0.18356463961491945
0.13377177553939684,-0.15535479347955655,0.05,0.7536477600147801,-0.17623905534780634
0.18444228478162453,-0.164320284019157,0.05,0.9039297406638076,-0.17431182952047544
0.23237210436224398,-0.16189771331098732,0.05,0.9039297406638076,-0.17431182952047544
0.27694450404701454,-0.15244361298859208,0.05,0.9021018924754187,-0.15162777553223067
0.31879957384670404,-0.14524968709023722,0.05,0.8874489660278502,-0.1615199374700983
0.3709218509618251,-0.14491419303287972,0.05,0.948746278061138,-0.16604517918455974
0.42309689504303666,-0.14491569705061874,0.05,0.948746278061138,-0.16604517918455974
0.4731571511198035,-0.15115631931690796,0.05,0.8630426431388312,-0.172142446265409
0.5200912256018314,-0.16072002766218746,0.05,0.6232775892286594,-0.20264169215544794
0.5677695677570094,-0.17623543891855806,0.05,0.7267091106155986,-0.19900642576600744
0.6087400975496389,-0.1849290232522108,0.05,0.7267091106155986,-0.19900642576600744
0.6583677809239941,-0.16686895529061102,0.05,0.6759566210149,-0.2018917637601924
0.7050138193575303,-0.13886623904881099,0.05,0.6176950556475885,-0.2275299354253453
0.7232725486281615,-0.13068169262949633,0.05,0.5039148701111131,-0.21769007411027108
0.6911372857006605,-0.17047220367676866,0.05,0.5039148701111131,-0.21769007411027108
0.6358219516775163,-0.20031536888666332,0.05,0.4208943858612849,-0.21507987271267884
0.5312600293104887,-0.2655088318697947,0.05,0.3285379178826965,-0.2319243999920544
0.4801853824420018,-0.2299939617557998,0.05,0.3541187790157059,-0.24605309635188222
0.39799767099267597,-0.2503239735668106,0.05,0.3541187790157059,-0.24605309635188222
0.35430802059987604,-0.2355477817581422,0.05,0.3378967590260649,-0.2359319272211788
0.31301731775957264,-0.2411441541754612,0.05,0.3236493491503749,-0.2218680977791133
0.30423388596773615,-0.2207160952534249,0.05,0.32230296373645706,-0.24415451258429066
0.3012964904855017,-0.20953874207125145,0.05,0.32230296373645706,-0.24415451258429066
0.30641298974297815,-0.21085374500566523,0.05,0.3047270560039984,-0.22181885262313947
0.2916762632582529,-0.2363648730782982,0.05,-0.3263004078231052,-0.11755560496779087
0.290049558329161,-0.21720673890756503,0.05,-0.3263004078231052,-0.11755560496779087
0.2643234512272169,-0.18893427773605598,0.05,-0.3975908327941446,-0.12312219326021565
0.22295927291038461,-0.16373304887787088,0.05,-0.7,0.11834901711994415
0.16610140531133788,-0.13347998712691903,0.05,-0.6651033849141567,0.14023041229597547
0.10391269450903237,-0.09753377749955286,0.05,-0.6651033849141567,0.14023041229597547
-0.09952941860326468,-0.012903221767799013,0.05,0.5293280605613694,-0.13500589814282746
-0.16070920663590735,-0.04730342197503487,0.05,0.5293280605613694,-0.13500589814282746
-0.2019877879813594,-0.06517362311240361,0.05,0.6347539786377765,-0.1412314993662836
-0.20845168961201502,-0.08354940401692591,0.05,0.8352857071562938,-0.12436653736752348
-0.18384723132958178,-0.10246340580142116,0.05,0.876762712382947,-0.12271692306781677
-0.12955845649582837,-0.12464925059594756,0.05,0.8415329482223098,-0.11767326626541982
