# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.088,0.016,0.02000141143798828,0.15707642077140477,0.019604297467292184
0.109,0.016,0.01999640464782715,0.15707642077140477,0.019604297467292184
0.119,0.023,0.0200040340423584,0.23313828549854113,0.01965731487597746
0.119,0.042,0.020006179809570312,0.23313828549854113,0.01965731487597746
0.119,0.042,0.020006418228149414,0.23313828549854113,0.01965731487597746
0.129,0.037,0.01999688148498535,0.23313828549854113,0.01965731487597746
0.151,0.02,0.019992828369140625,0.23313828549854113,0.01965731487597746
0.151,0.02,0.019994497299194336,0.2589218571905143,0.02024470831495465
0.19,0.023,0.020009517669677734,0.2589218571905143,0.02024470831495465
0.201,0.018,0.01999497413635254,0.2589218571905143,0.02024470831495465
0.201,0.018,0.020001649856567383,0.2589218571905143,0.02024470831495465
0.226,0.021,0.01999068260192871,0.2589218571905143,0.02024470831495465
0.232,0.026,0.01999974250793457,0.32682952868529636,0.022486637835679217
0.232,0.026,0.020002126693725586,0.32682952868529636,0.022486637835679217
0.255,0.01,0.020000219345092773,0.32682952868529636,0.022486637835679217
0.255,0.01,0.01999950408935547,0.32682952868529636,0.022486637835679217
0.266,0.018,0.01999950408935547,0.32682952868529636,0.022486637835679217
0.283,0.018,0.019997596740722656,0.38420541383637535,0.023393077860315793
0.283,0.018,0.02001190185546875,0.38420541383637535,0.023393077860315793
0.308,0.012,0.019997358322143555,0.38420541383637535,0.023393077860315793
0.326,0.009,0.019995450973510742,0.38420541383637535,0.023393077860315793
0.34,0.004,0.019999265670776367,0.38420541383637535,0.023393077860315793
0.359,0.002,0.020009756088256836,0.41927870940709494,0.02459254522806218
0.365,0.002,0.019989013671875,0.41927870940709494,0.02459254522806218
0.365,0.002,0.02000737190246582,0.41927870940709494,0.02459254522806218
0.377,0.01,0.01999354362487793,0.41927870940709494,0.02459254522806218
0.387,0.016,0.020003080368041992,0.41927870940709494,0.02459254522806218
0.395,0.012,0.019995927810668945,0.475292802755675,0.02739016606969772
0.404,0.012,0.020003318786621094,0.475292802755675,0.02739016606969772
0.406,0.011,0.019999980926513672,0.475292802755675,0.02739016606969772
0.415,0.02,0.02000117301940918,0.475292802755675,0.02739016606969772
0.428,0.015,0.019995450973510742,0.475292802755675,0.02739016606969772
0.441,0.013,0.019998550415039062,0.5055407753836434,0.029773546301817524
0.448,0.017,0.01999950408935547,0.5055407753836434,0.029773546301817524
0.448,0.017,0.020006418228149414,0.5055407753836434,0.029773546301817524
0.461,0.028,0.01999664306640625,0.5055407753836434,0.029773546301817524
0.461,0.028,0.020000934600830078,0.5055407753836434,0.029773546301817524
0.469,0.035,0.04000043869018555,0.5318138964098331,0.03154001891817459
0.477,0.03,0.019996166229248047,0.5318138964098331,0.03154001891817459
0.487,0.027,0.020011186599731445,0.5318138964098331,0.03154001891817459
0.495,0.031,0.019990205764770508,0.5318138964098331,0.03154001891817459
0.495,0.031,0.020000457763671875,0.5623905562229845,0.036660657838955064
0.501,0.032,0.020012855529785156,0.5623905562229845,0.036660657838955064
0.505,0.029,0.019992589950561523,0.5623905562229845,0.036660657838955064
0.524,0.042,0.01999974250793457,0.5623905562229845,0.036660657838955064
0.528,0.03,0.01999688148498535,0.5623905562229845,0.036660657838955064
0.532,0.03,0.0200040340423584,0.576250809689509,0.03717138903939065
0.539,0.033,0.019995689392089844,0.576250809689509,0.03717138903939065
0.549,0.016,0.0200040340423584,0.576250809689509,0.03717138903939065
0.549,0.016,0.02000570297241211,0.576250809689509,0.03717138903939065
0.564,0.023,0.019989013671875,0.576250809689509,0.03717138903939065
0.563,0.025,0.020000457763671875,0.623842815131376,0.040655480476985126
0.563,0.025,0.02000141143798828,0.623842815131376,0.040655480476985126
