# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.067,0.008,0.020003557205200195,0.6547405321694544,0.0070230931860539554
0.091,0.007,0.020005464553833008,0.6547405321694544,0.0070230931860539554
0.091,0.007,0.019994735717773438,0.6547405321694544,0.0070230931860539554
0.118,0.02,0.019997119903564453,0.6547405321694544,0.0070230931860539554
0.139,0.041,0.020000696182250977,0.6547405321694544,0.0070230931860539554
0.162,0.036,0.019995927810668945,0.6944105425694543,0.01008187485081119
0.162,0.036,0.02000284194946289,0.6944105425694543,0.01008187485081119
0.188,0.034,0.020000219345092773,0.6944105425694543,0.01008187485081119
0.226,0.034,0.019999265670776367,0.6944105425694543,0.01008187485081119
0.246,0.025,0.020003080368041992,0.6944105425694543,0.01008187485081119
0.274,0.02,0.019997835159301758,0.7344394041694543,0.010141212054356424
0.295,0.021,0.019997119903564453,0.7344394041694543,0.010141212054356424
0.317,0.015,0.020011186599731445,0.7344394041694543,0.010141212054356424
0.33,0.016,0.019992828369140625,0.7344394041694543,0.010141212054356424
0.35,0.021,0.019999265670776367,0.7344394041694543,0.010141212054356424
0.35,0.021,0.019997358322143555,0.7747923925694543,0.017388645834094153
0.375,0.014,0.020005464553833008,0.7747923925694543,0.017388645834094153
0.412,0.0,0.020000457763671875,0.7747923925694543,0.017388645834094153
0.412,0.0,0.019996166229248047,0.7747923925694543,0.017388645834094153
0.442,0.007,0.020005464553833008,0.7747923925694543,0.017388645834094153
0.467,0.005,0.019997835159301758,0.8150725669694543,0.02414913978517613
0.49,0.004,0.01999497413635254,0.8150725669694543,0.02414913978517613
0.509,0.01,0.02000570297241211,0.8150725669694543,0.02414913978517613
0.531,0.009,0.019996166229248047,0.8150725669694543,0.02414913978517613
0.557,-0.005,0.01999831199645996,0.8150725669694543,0.02414913978517613
0.577,-0.003,0.020000457763671875,0.8547167113694543,0.02495514899521171
0.59,0.004,0.01999807357788086,0.8547167113694543,0.02495514899521171
0.613,0.005,0.02002239227294922,0.8547167113694543,0.02495514899521171
0.636,0.013,0.019983768463134766,0.8547167113694543,0.02495514899521171
0.659,0.01,0.019995927810668945,0.8547167113694543,0.02495514899521171
0.675,0.016,0.020003080368041992,0.8950528521694543,0.02829670461336864
0.675,0.016,0.019979000091552734,0.8950528521694543,0.02829670461336864
0.702,0.013,0.020021438598632812,0.8950528521694543,0.02829670461336864
0.702,0.013,0.020001888275146484,0.8950528521694543,0.02829670461336864
0.725,0.019,0.020002365112304688,0.8950528521694543,0.02829670461336864
0.742,0.017,0.019994020462036133,0.9345831197694543,0.036168477930996625
0.742,0.017,0.01999974250793457,0.9345831197694543,0.036168477930996625
0.782,0.011,0.02000880241394043,0.9345831197694543,0.036168477930996625
0.789,0.035,0.01999354362487793,0.9345831197694543,0.036168477930996625
0.814,0.026,0.019999265670776367,0.9345831197694543,0.036168477930996625
0.814,0.026,0.019999980926513672,0.9746599785694543,0.04300593566822444
0.843,0.027,0.020000457763671875,0.9746599785694543,0.04300593566822444
0.866,0.038,0.020003080368041992,0.9746599785694543,0.04300593566822444
0.889,0.026,0.020001888275146484,0.9746599785694543,0.04300593566822444
0.889,0.026,0.019999980926513672,0.9746599785694543,0.04300593566822444
0.907,0.033,0.019994497299194336,1.0146153701694542,0.04762523629936342
0.932,0.022,0.020012378692626953,1.0146153701694542,0.04762523629936342
0.945,0.012,0.019999027252197266,1.0146153701694542,0.04762523629936342
0.967,0.016,0.019991397857666016,1.0146153701694542,0.04762523629936342
0.989,0.021,0.01999378204345703,1.0146153701694542,0.04762523629936342
0.989,0.021,0.019998550415039062,1.0551728069694541,0.05000000000000001
1.005,0.024,0.02000260353088379,1.0551728069694541,0.05000000000000001
1.017,0.034,0.020003795623779297,1.0551728069694541,0.05000000000000001
1.028,0.033,0.019995689392089844,1.0551728069694541,0.05000000000000001
1.044,0.02,0.020007610321044922,1.0551728069694541,0.05000000000000001
1.045,0.023,0.019995450973510742,1.0944367593694542,0.02912560672338275
1.045,0.023,0.019999027252197266,1.0944367593694542,0.02912560672338275
1.045,0.023,0.02000713348388672,1.0944367593694542,0.02912560672338275
1.072,0.024,0.019998788833618164,1.0944367593694542,0.02912560672338275
1.076,0.032,0.019994735717773438,1.0944367593694542,0.02912560672338275
1.075,0.029,0.019997119903564453,1.1354430933694541,0.043880226027468494
1.075,0.029,0.020003318786621094,1.1354430933694541,0.043880226027468494
1.083,0.024,0.020012617111206055,1.1354430933694541,0.043880226027468494
1.083,0.024,0.019992589950561523,1.1354430933694541,0.043880226027468494
1.099,0.034,0.019992351531982422,1.1354430933694541,0.043880226027468494
1.104,0.036,0.019998788833618164,1.1750198277694541,0.04948883344253159
1.108,0.032,0.02000117301940918,1.1750198277694541,0.04948883344253159
1.108,0.032,0.02002429962158203,1.1750198277694541,0.04948883344253159
1.115,0.029,0.019977331161499023,1.1750198277694541,0.04948883344253159
1.13,0.04,0.019998550415039062,1.1750198277694541,0.04948883344253159
1.13,0.04,0.02000117301940918,1.2147345529694542,0.027679103350146644
1.152,0.05,0.019996166229248047,1.2147345529694542,0.027679103350146644
1.157,0.035,0.019999980926513672,1.2147345529694542,0.027679103350146644
