# v_mps,w_radps,dt_s,cmd_v,cmd_w
-0.55,-0.534,0.020002126693725586,-0.55,0.0
-0.573,-0.509,0.019997596740722656,-0.55,0.0
-0.573,-0.509,0.01999974250793457,-0.55,0.0
-0.544,-0.011,0.020000934600830078,-0.55,-1.1
-0.541,-0.016,0.02000141143798828,-0.55,-1.1
-0.548,-0.015,0.01999831199645996,-0.55,-1.1
-0.553,-0.029,0.020000457763671875,-0.55,-1.1
-0.527,-0.556,0.020001649856567383,-0.55,1.1
-0.527,-0.556,0.019999027252197266,-0.55,1.1
-0.565,-0.473,0.019999265670776367,-0.55,1.1
-0.565,-0.473,0.01999974250793457,-0.55,1.1
-0.491,0.597,0.019998788833618164,0.0,0.0
-0.577,0.442,0.01995086669921875,0.0,0.0
-0.507,0.553,0.020049095153808594,0.0,0.0
-0.507,0.553,0.02000141143798828,0.0,0.0
0.531,-0.007,0.02000117301940918,0.6050000000000001,0.0
0.533,-0.006,0.019999265670776367,0.6050000000000001,0.0
0.534,-0.011,0.020000219345092773,0.6050000000000001,0.0
0.545,-0.011,0.020000219345092773,0.6050000000000001,0.0
0.594,-0.006,0.019999265670776367,0.0,-1.2100000000000002
0.594,-0.006,0.01999974250793457,0.0,-1.2100000000000002
0.594,-0.005,0.01999950408935547,0.0,-1.2100000000000002
0.572,-0.043,0.02000260353088379,0.0,-1.2100000000000002
0.745,-0.011,0.020000457763671875,0.0,1.4641000000000006
0.763,-0.013,0.019999980926513672,0.0,1.4641000000000006
0.755,0.029,0.02000117301940918,0.0,1.4641000000000006
0.755,0.029,0.020000934600830078,0.0,1.4641000000000006
0.74,-0.489,0.0200045108795166,0.7320500000000003,1.4641000000000006
0.731,-0.495,0.019995450973510742,0.7320500000000003,1.4641000000000006
0.661,-0.599,0.019998788833618164,0.7320500000000003,1.4641000000000006
0.79,-0.397,0.019999980926513672,0.7320500000000003,1.4641000000000006
0.847,0.3,0.020000696182250977,0.0,0.0
0.814,0.268,0.020000934600830078,0.0,0.0
0.651,0.384,0.019999980926513672,0.0,0.0
0.716,0.171,0.01999831199645996,0.0,0.0
0.086,0.098,0.019999980926513672,-0.7320500000000003,0.0
0.098,0.023,0.02000141143798828,-0.7320500000000003,0.0
0.062,0.024,0.019999980926513672,-0.7320500000000003,0.0
-0.718,0.002,0.02000260353088379,-0.7320500000000003,-1.4641000000000006
-0.717,0.001,0.019998788833618164,-0.7320500000000003,-1.4641000000000006
-0.719,-0.019,0.01999354362487793,-0.7320500000000003,-1.4641000000000006
-0.72,-0.036,0.02000594139099121,-0.7320500000000003,-1.4641000000000006
-0.826,-0.348,0.01999974250793457,0.7320500000000003,0.0
-0.702,-0.567,0.020001649856567383,0.7320500000000003,0.0
-0.739,-0.493,0.01999950408935547,0.7320500000000003,0.0
-0.705,-0.501,0.01999950408935547,0.7320500000000003,0.0
0.558,0.001,0.020001888275146484,0.0,-1.4641000000000006
0.591,-0.001,0.019997596740722656,0.0,-1.4641000000000006
0.613,0.001,0.019999027252197266,0.0,-1.4641000000000006
0.613,0.001,0.01999950408935547,0.0,-1.4641000000000006
0.717,-0.001,0.019999980926513672,0.7320500000000003,-1.4641000000000006
0.717,-0.001,0.019998788833618164,0.7320500000000003,-1.4641000000000006
0.719,-0.002,0.020000696182250977,0.7320500000000003,-1.4641000000000006
0.718,-0.043,0.020001649856567383,0.7320500000000003,-1.4641000000000006
0.683,-0.572,0.020000457763671875,0.7320500000000003,1.4641000000000006
0.755,-0.429,0.020000696182250977,0.7320500000000003,1.4641000000000006
0.801,-0.394,0.020000696182250977,0.7320500000000003,1.4641000000000006
0.691,-0.546,0.01999831199645996,0.7320500000000003,1.4641000000000006
