SampleID,NN_ADE,NN_FDE,NN_MaxPos,NN_MAE_v,NN_MAE_w,NN_MAE_theta,Kin_ADE,Kin_FDE,Kin_MaxPos,Kin_MAE_v,Kin_MAE_w,Kin_MAE_theta,Imp_ADE,Imp_FDE,Imp_MaxPos,Imp_MAE_v,Imp_MAE_w,Imp_MAE_theta
1035,0.20454411690207755,0.41694435983971667,0.41694435983971667,0.04408881305555683,0.023410447405310036,0.06691292662796328,0.21597112453076325,0.4510379320199133,0.4510379320199133,0.08459265628124489,0.0343585879422293,0.08605400072025371,5.2909886233694285,7.55891461889095,7.55891461889095,47.88103956805078,31.86434947596659,22.24309611648931
1135,0.11143751041322976,0.17977979064511243,0.25717120177289277,0.015800599016307145,0.02361096729403019,0.060137624683612674,0.10521266421236236,0.26196298680247865,0.26196298680247865,0.027414195354151443,0.06063792226134529,0.13496654553361898,-5.916441948759232,31.372064107412527,1.8291839958287357,42.363440501585266,61.062374148856,55.44256953021524
1235,0.0935944104531451,0.15481514552368597,0.16601753396194896,0.03352823507844921,0.029641096222795173,0.028424527823392127,0.09471002810852949,0.18577340694683586,0.2018188700794338,0.05275433103976948,0.04961779660543049,0.1000342714264323,1.1779298113036114,16.664528003197702,17.739340282399667,36.444582998932255,40.26115980420005,71.5852103303454
1335,0.14336828270287313,0.3169419919607458,0.3169419919607458,0.04016607949684412,0.031258117857756666,0.07565492107272229,0.14725457715798826,0.3487087732305345,0.3487087732305345,0.03756009050908154,0.03409070934973441,0.10334933783715107,2.6391671689400527,9.109831386085434,9.109831386085434,-6.938186123732821,8.308983726089036,26.796898116625812
1435,0.05763985425810208,0.08959986339770262,0.12591583596032546,0.03722164532080243,0.028734530306817788,0.025804233477808507,0.11018265664987824,0.3324527391031456,0.3324527391031456,0.1606316610973642,0.022018391398158393,0.01803058675776284,47.6869990154065,73.04884187767101,62.12519220024857,76.82795218170523,-30.502404954165403,-43.11366471032244
1535,0.06282524871630972,0.20012646729546718,0.20012646729546718,0.04078964817558167,0.02700113790311236,0.07716159984373042,0.1640556292979226,0.4060708261363032,0.4060708261363032,0.2349942996669563,0.0302249999721896,0.11902671511411408,61.70491132479216,50.716364137843286,50.716364137843286,82.64228186241519,10.666210329341782,35.17287293885786
1635,0.17017768272138395,0.3266251024251467,0.32826024499920636,0.05619797236981614,0.03486817811324604,0.05067734252873539,0.4940016625986348,0.6420331906182818,0.661783539374082,0.2388889728269449,0.04682888271232756,0.04540191400673252,65.55119231255514,49.12644592242891,50.397641302822905,76.47527564592659,25.54129824654754,-11.619396753230694
1735,0.14733200014770323,0.25281110427169484,0.2578523114498163,0.047658728607157246,0.027641818842850146,0.13287011673226606,0.2966493084613271,0.48282381624352155,0.619289719655808,0.1915496420625721,0.035543982527857676,0.13616342069003096,50.33462207888131,47.639056780872494,58.36321785009982,75.11938519227881,22.23207171231921,2.4186407341087075
1835,0.08359244530564865,0.12441938388479058,0.17733904641785536,0.03930921954879346,0.023668092249705276,0.04975491366406716,0.2186387092063694,0.2875320135855187,0.39972994543841045,0.2251025099408829,0.03234301495158947,0.059586359499605106,61.766859304521816,56.72851091143444,55.635286162172356,82.53719180691634,26.821626601195607,16.49949068562093
1935,0.10746722189965403,0.2591676600589397,0.2591676600589397,0.03300417199340619,0.02654765769723164,0.0122324932832721,0.1439122217881599,0.42273231012087914,0.42273231012087914,0.059623293713051126,0.06762296425472795,0.12245241770322957,25.32446475751951,38.69225184494854,38.69225184494854,44.64550691841131,60.7416533868145,90.01041097210654
2035,0.09949122460783012,0.3221187440991168,0.3221187440991168,0.04140871751245396,0.02502874995835678,0.03899265500712875,0.1905264796108708,0.40529011420476735,0.40529011420476735,0.1831528601853074,0.029651646993874882,0.0495618715176026,47.78089386261169,20.521440615161257,20.521440615161257,77.39117070268074,15.59069226904344,21.32529742489656
2135,0.12888679892626861,0.13403913140598214,0.20852712970240797,0.04331905600735932,0.02337353008036895,0.07063554231552789,0.49298994819980485,0.5700920624361062,0.6866684013424578,0.20433414741769587,0.02700756313653958,0.07149652642169577,73.85610002862943,76.4881603800606,69.6320481188983,78.7998939213976,13.455612554892094,1.204232078478442
2235,0.08628102985086443,0.2150232059414416,0.2150232059414416,0.06740257346817326,0.03462382411989845,0.1273094584911038,0.1786631025763084,0.2834703844572141,0.29033377894179946,0.053910069128249645,0.03083214869110802,0.13111147901527834,51.707415461447546,24.146147981855112,25.9393079492327,-25.027800108780323,-12.297798206597083,2.8998380254191773
2335,0.1756330819775347,0.21434858557695471,0.29731685501330685,0.03252721375379024,0.055319477406813346,0.11705971169191039,0.17373677505434226,0.22526096063149095,0.2802846436409904,0.06124482491919358,0.06192830333471712,0.13205895697103592,-1.0914827460100427,4.844325898258073,-6.076755098339441,46.889857556607204,10.67173743188739,11.357991629765237
2435,0.09742879570969426,0.2300314781066841,0.24405402134758664,0.037482430063119986,0.024481099909120292,0.0651993416455697,0.08463746016926485,0.14442610052926028,0.1578506704414143,0.08289457067317091,0.023892101425582412,0.058343920852533024,-15.113090013391542,-59.27278882675395,-54.610696720585935,54.78300960034854,-2.4652435256582805,-11.750017298912896
2535,0.09634026530674271,0.09246865277434048,0.16055353460113395,0.048399629321828286,0.03304458134522826,0.02194132557763566,0.15294069817832243,0.37255510061710023,0.37255510061710023,0.062442945378289844,0.08662185190144875,0.17096905932899178,37.00809107434961,75.17987201861538,56.90475466979432,22.48983607577252,61.85191078248514,87.16649336216182
2635,0.04584491676304366,0.054801620227035365,0.08854097135301445,0.03688594638394034,0.026069826572049495,0.03745339510681544,0.1420170253216191,0.6562032246446278,0.6562032246446278,0.26717837107465275,0.03738715389393723,0.06503597650030388,67.71871776695724,91.64868166310617,86.50708072930234,86.1942618200805,30.270630800070002,42.41126662157454
2735,0.06834355355003369,0.13571475429761912,0.14450912610569294,0.0473803594864923,0.05445573782069344,0.03715701593329062,0.09842083322413539,0.019782159231525456,0.22809946314885313,0.15531552523530287,0.05965056545213599,0.04493247577093939,30.559871003739847,-586.0462132027525,36.646441814994894,69.49412532024013,8.708765109043123,17.304766105671924
2835,0.09304272487256453,0.1849647559021344,0.1849647559021344,0.055382689313988674,0.04235201570387752,0.04930930615317946,0.4043111902572474,1.344198765307598,1.344198765307598,0.4646254395273749,0.04429779005744576,0.0549625360930625,76.98734857836482,86.23977638754874,86.23977638754874,88.080142712305,4.392486286663385,10.285606054114751
2935,0.18420203754285092,0.3297232020944355,0.3462466605162474,0.03676950728854267,0.04274637120154505,0.045610985609225566,0.2072250332581534,0.4414721733196149,0.4414721733196149,0.046815699765928906,0.051019298788583585,0.11994629684915709,11.11014212584117,25.312800665303975,21.569992076131737,21.459024488826632,16.215290651720483,61.97382761504896
