# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.05045580783995804,-0.0010247555974152937,0.05,0.55,0.0
0.06585116683158283,-0.0017250000000000002,0.05,0.55,0.0
0.08396708910560576,-0.0015875664655809628,0.05,0.55,0.0
0.10762948020982355,-0.0011771793037672865,0.05,0.55,0.0
0.1362260416045777,-0.0012187163974488884,0.05,0.55,0.0
0.1682671569095028,-0.0015562054369858114,0.05,0.55,0.0
0.2042056845003934,-0.0014625688434303696,0.05,0.55,0.0
0.3469623143269277,-0.0005708090935100853,0.05,0.55,0.0
0.3788431695454708,-0.0008520121827653206,0.05,0.55,0.0
0.40913146488007246,-0.0013082339897954318,0.05,0.55,0.0
0.4360921512875537,-0.0013791952789699569,0.05,0.55,0.0
0.4601579281158729,-0.001370809143470227,0.05,0.55,0.0
0.4805516443133048,-0.0008731750715307582,0.05,0.55,0.0
0.49913585755328793,0.00047469481665156663,0.05,0.55,0.0
0.5172924797766484,0.0013058227145822893,0.05,0.55,0.0
0.5308937810693212,0.0036617985933122725,0.05,0.55,0.0
0.5356563843356976,0.010543474995529593,0.05,0.55,0.0
0.5345811355562443,0.019148931858280482,0.05,0.55,0.0
0.5285170790810243,0.030035784074109395,0.05,0.55,0.0
0.5116751144655888,0.05051169337530405,0.05,0.55,0.0
0.48756854147061984,0.07655217120701362,0.05,0.55,0.0
0.4580384525058414,0.1040582047827953,0.05,0.0,1.1
0.4253025607473293,0.1328358352608737,0.05,0.0,1.1
0.3924274468021697,0.16372275198187997,0.05,0.0,1.1
0.35876956065573773,0.1972242402384501,0.05,0.0,1.1
0.3252489214657814,0.23033236913943755,0.05,0.0,1.1
0.2916851527668503,0.2635318089430894,0.05,0.0,1.1
0.12369623851078287,0.42372940166660705,0.05,0.0,1.1
0.09514872448979592,0.44928146457181,0.05,0.0,1.1
0.06731939867909682,0.4733937125962662,0.05,0.0,1.1
0.06911259850029207,0.3828109953745097,0.05,0.55,0.0
0.09164072962371232,0.3517570521151278,0.05,0.55,0.0
0.11681471257927614,0.32069279928234234,0.05,0.55,0.0
0.1453836,0.2885544,0.05,0.55,0.0
0.1771615446742564,0.2565153859450438,0.05,0.55,0.0
0.209753722833538,0.22303228234045852,0.05,0.55,0.0
0.3410886916896153,-0.04840631892040103,0.05,0.0,-1.1
0.35258069733061503,-0.08373807509806025,0.05,0.0,-1.1
0.3643219643772577,-0.10802634240989996,0.05,0.0,-1.1
0.3699735313751669,-0.11756870410547397,0.05,0.0,-1.1
0.3764138986253681,-0.12027830632950628,0.05,0.0,-1.1
0.38542041932407467,-0.12305366424271323,0.05,0.55,0.0
0.39484292518061087,-0.1244369024343721,0.05,0.55,0.0
0.4035751591616295,-0.12626430845166137,0.05,0.55,0.0
0.40803434255230375,-0.12704978869881386,0.05,0.55,0.0
0.4109702718006795,-0.1278685283423735,0.05,0.55,0.0
0.41418028094710113,-0.12881659066251774,0.05,0.55,0.0
0.46810151204510503,-0.0700687083546899,0.05,0.55,0.0
0.484812044135004,-0.04858284344114736,0.05,0.55,0.0
0.49951920291582724,-0.030171272366397654,0.05,0.55,0.0
0.5117948744158879,-0.01767151410213618,0.05,0.55,0.0
0.524957374679621,-0.011189306789056446,0.05,0.55,0.0
0.5367181608469141,-0.01055420327606967,0.05,0.55,0.0
0.5446505898096158,-0.010816415125830025,0.05,0.55,0.0
0.5468082145326246,-0.011345803633156126,0.05,0.55,0.0
0.5469665996137754,-0.011039700675893145,0.05,0.55,0.0
0.5474356264902241,-0.010656421673819742,0.05,0.55,0.0
0.5461567529146699,-0.009508854874472498,0.05,0.55,0.0
0.5433863915485233,-0.006749016001526226,0.05,0.55,0.0
0.5403341792334745,-0.002461669249567861,0.05,0.55,0.0
0.5374964455597812,0.0007617437202703832,0.05,0.55,0.0
0.5358337957609641,0.0029578048446123957,0.05,0.55,0.0
0.5368559538285469,-0.10144259623523241,0.05,0.55,-1.1
0.5406356407322656,-0.13487295003813884,0.05,0.55,-1.1
0.5408581588486395,-0.17155677598788543,0.05,0.55,-1.1
0.5409186990343348,-0.20583222103004292,0.05,0.55,-1.1
0.5406376220449912,-0.23986672984990998,0.05,0.55,-1.1
0.5400193245079691,-0.27152021826981537,0.05,0.55,-1.1
0.5489294121504017,-0.3841926617152666,0.05,0.55,1.1
0.5488505276085324,-0.345794714972159,0.05,0.55,1.1
0.5462464387897429,-0.30995982976288405,0.05,0.55,1.1
0.5435792059082998,-0.26317082121313273,0.05,0.55,1.1
0.5438348577235773,-0.2007375196695515,0.05,0.55,1.1
0.5435797259114429,-0.13675406840887958,0.05,0.55,1.1
0.43792975550442864,0.3853778597994922,0.05,0.0,-1.1
0.40622752742012397,0.34176608249880785,0.05,0.0,-1.1
0.3709470066518847,0.2945382483370288,0.05,0.0,-1.1
0.3340380491148597,0.24257741342313882,0.05,0.0,-1.1
0.30284771719303266,0.18392434099932042,0.05,0.0,-1.1
0.2710458953355272,0.1270235977965374,0.05,0.0,-1.1
-0.058789079952793644,-0.06836434370045417,0.05,0.0,0.0
-0.08095593841642229,-0.09320439882697946,0.05,-0.55,-1.1
-0.10783087383155285,-0.12168457649752003,0.05,-0.55,-1.1
-0.14009193419562496,-0.15385256333075042,0.05,-0.55,-1.1
-0.17334176492328238,-0.18617157244363905,0.05,-0.55,-1.1
-0.20763098360655738,-0.2194899913561848,0.05,-0.55,-1.1
-0.24422177401089534,-0.249362369619378,0.05,-0.55,-1.1
-0.45770616177873147,-0.32792547627563184,0.05,-0.55,0.0
-0.4871656308121513,-0.31236208152510847,0.05,-0.55,0.0
-0.5152918631681846,-0.28703367567116495,0.05,-0.55,0.0
-0.5317976743354392,-0.266078783526046,0.05,-0.55,0.0
-0.5495360921033808,-0.24502214129035335,0.05,-0.55,0.0
-0.5581005475148726,-0.2234472713670883,0.05,-0.55,0.0
-0.5413813534067611,-0.10459650741429456,0.05,-0.55,-1.1
-0.535334596128171,-0.14771582943925232,0.05,-0.55,-1.1
-0.5272345544058745,-0.19343764245184053,0.05,-0.55,-1.1
-0.5267586487453061,-0.22676919860523337,0.05,-0.55,-1.1
-0.5294215577874472,-0.2574420084043631,0.05,-0.55,-1.1
-0.5318122431159852,-0.2883500804625104,0.05,-0.55,-1.1
-0.5465186070909134,-0.38828195560430123,0.05,-0.55,1.1
-0.5434197588961077,-0.35442242713238364,0.05,-0.55,1.1
-0.5399602151210614,-0.3145158375356151,0.05,-0.55,1.1
-0.5363323906512644,-0.2651151472884851,0.05,-0.55,1.1
-0.5355784667834877,-0.20463061009190717,0.05,-0.55,1.1
-0.5350803216789053,-0.14302275355235552,0.05,-0.55,1.1
-0.4713351009799234,0.40370689083413,0.05,0.0,0.0
-0.45133697515557575,0.3693491732433657,0.05,0.0,0.0
-0.42503622486081805,0.33774086465672426,0.05,0.0,0.0
-0.3964324722477256,0.3022861781153493,0.05,0.0,0.0
-0.3620861352852817,0.2741829200543621,0.05,0.0,0.0
-0.3295196003933488,0.23535451159187082,0.05,0.0,0.0
0.06845080823975394,-0.004658541353741972,0.05,0.55,0.0
0.0918099082021936,-0.004335661063423928,0.05,0.55,0.0
0.11839879032258065,-0.003949999999999989,0.05,0.55,0.0
0.14764176939033405,-0.0038063946973128805,0.05,0.55,0.0
0.17910610933625787,-0.0032609881627884683,0.05,0.55,0.0
0.56163253060519,-0.00021218515692981435,0.05,0.6050000000000001,0.0
0.5648932269004733,-0.0008225517660662445,0.05,0.6050000000000001,0.0
0.5682576697264111,-0.0007813998331048346,0.05,0.6050000000000001,0.0
0.5716054251159353,-5.062318944242642e-05,0.05,0.6050000000000001,0.0
0.575115491987982,0.0004393247609509615,0.05,0.6050000000000001,0.0
0.5788736982798698,0.0010036458892107541,0.05,0.6050000000000001,0.0
0.5044840460153782,-0.12519056386719912,0.05,0.0,-1.2100000000000002
0.4741786536810986,-0.1565488183649628,0.05,0.0,-1.2100000000000002
0.43788814820113015,-0.18604874174474884,0.05,0.0,-1.2100000000000002
0.39945293255131964,-0.2170591534940276,0.05,0.0,-1.2100000000000002
0.36129128750402306,-0.24965622712805904,0.05,0.0,-1.2100000000000002
