# v_mps,w_radps,dt_s,cmd_v,cmd_w
-0.07125949214747028,0.05105416190033602,0.05,-0.36029096944972683,0.2237924756523607
-0.09656761073025336,0.06160673800298063,0.05,-0.3781330493512194,0.22057740722089547
-0.12437523535720671,0.0713871611154144,0.05,-0.3781330493512194,0.22057740722089547
-0.14877707121053133,0.08618810842554613,0.05,-0.402124412500608,0.2216213615173332
-0.1727380192997723,0.1012757185261125,0.05,-0.4087899725439075,0.21226386210638307
-0.19550352723436215,0.11804742856121025,0.05,-0.3922102600664664,0.2137192298664755
-0.21587368670489906,0.13544769830577183,0.05,-0.3922102600664664,0.2137192298664755
-0.23443152019611585,0.1506818327408503,0.05,-0.4541624233268737,0.20691131951921177
-0.2511464470954357,0.16341230117565697,0.05,-0.4040445733610023,0.21409467366030405
-0.26637604453586117,0.17501508585226255,0.05,-0.35244881471116163,0.2504799284571646
-0.2811083146576388,0.18433617680717146,0.05,-0.35244881471116163,0.2504799284571646
-0.2949712311138649,0.19167285073399742,0.05,-0.3318896838322929,0.20236408084619517
-0.30427275956609845,0.1976692642150435,0.05,-0.2772146104447729,0.19627602292900834
-0.3119447029378464,0.1978788513795364,0.05,-0.2820278915648043,0.199602235227143
-0.3148949211198358,0.19374257619513593,0.05,-0.2820278915648043,0.199602235227143
-0.30728563049154134,0.19522703656457516,0.05,-0.26202742313514266,0.18619996781879183
-0.2973706371719387,0.19234793449500606,0.05,-0.24395840420006845,0.17382722820429583
-0.28318554474684976,0.1928222226196011,0.05,-0.27097538691351547,0.19014127814852516
-0.26407973170063814,0.19582806487522622,0.05,-0.19758182995217474,0.14068606627903296
-0.24539643470687889,0.1948165541266016,0.05,-0.19758182995217474,0.14068606627903296
-0.2242114969246174,0.1939220658704048,0.05,-0.21381402207230277,0.15165408354081003
-0.2014309856846572,0.19161758963478592,0.05,-0.20854275278906761,0.1480966721967646
-0.17853497484681594,0.18852530458002528,0.05,-0.20854275278906761,0.1480966721967646
-0.15429809397797167,0.18768607018547656,0.05,0.5554336450438064,0.2277819441360325
-0.1292828693215691,0.1887690026231072,0.05,1.0379738420080502,0.2340894949853464
-0.10254310155775122,0.19063870243018724,0.05,1.1206252735664182,0.24675976399509192
-0.07226448270108572,0.1919292559023681,0.05,1.1206252735664182,0.24675976399509192
0.08781556688125894,0.18643525572246067,0.05,1.3003545051711092,0.22356618776537426
0.12983398723008502,0.18033893810585558,0.05,1.3902477205428665,0.2277229527752945
0.17642459519238796,0.1753010662715967,0.05,1.073006917883123,0.18429570996415753
0.22511894037762822,0.16961999285246293,0.05,1.3460406064763148,0.19387850173329477
0.27485804761223054,0.1620491678894814,0.05,1.3897879305942897,0.17177317069721243
0.3240385632019458,0.15297174213701506,0.05,1.3897879305942897,0.17177317069721243
0.371459824583393,0.14591458005061358,0.05,1.250740214065726,0.13664347717194658
0.4197220473613958,0.1379542504886304,0.05,1.0577972054562708,0.13630214279595113
0.4684584196721312,0.12878619910581224,0.05,1.0577972054562708,0.13630214279595113
0.5165753999332452,0.12047951429865655,0.05,1.000320724243048,0.11193845318803002
0.563845980964664,0.11207550663370712,0.05,1.145037705653467,0.11888577418753783
0.6092682376145586,0.10329568371688376,0.05,1.1868620927024922,0.12132480291640967
0.6528709860019793,0.0960119689635026,0.05,1.1868620927024922,0.12132480291640967
0.6925940388192093,0.09122743991129763,0.05,1.1518702879736207,0.1164165681964607
0.7314100693658153,0.08526726457933566,0.05,1.0940527357642644,0.10645857754284678
0.7662853918532635,0.08196920319199619,0.05,1.0995195687918655,0.10639785127676353
0.7993770988544658,0.08110872382019525,0.05,1.0995195687918655,0.10639785127676353
0.8328927343088499,0.07954749800245668,0.05,0.9205129486273594,0.08717690181560861
0.8640146028719536,0.08055675177262706,0.05,0.8978487498040847,0.0826087486871507
0.8942198412982094,0.08139278514494049,0.05,1.4442664084572823,0.08226643101986744
0.9222802427762885,0.08035333631218348,0.05,1.4442664084572823,0.08226643101986744
0.9475592944514653,0.0785616287942011,0.05,1.3669002793982454,0.07425219211056161
0.9693680381557459,0.07363609091342543,0.05,1.311181212013676,0.07072051493014189
0.9871949731791632,0.06719046429848612,0.05,1.3664261774074105,0.06336494200115833
1.0012094546733765,0.06277649001884136,0.05,1.3664261774074105,0.06336494200115833
1.011160734369043,0.059238400388391156,0.05,1.1291724134141423,0.07165785130769207
1.0175347565918085,0.05943127086015354,0.05,1.0160353481357898,0.06291181637569801
1.0207453240497877,0.059472968429586534,0.05,0.9301028723106047,0.06252678196148585
1.0204962045771666,0.059885414008181176,0.05,0.9301028723106047,0.06252678196148585
1.0200518050821197,0.0569273202665014,0.05,1.1817259226470826,0.052489827484005734
1.0189144330357673,0.0533547656222066,0.05,1.1166193760945473,0.02773012851640809
1.0166308288425772,0.05074448113882398,0.05,1.0842739481007824,0.031358606270537305
1.0125799812747482,0.04828848575926721,0.05,0.7654884708080641,0.005212594303677492
1.0067819043472037,0.0453141188681046,0.05,0.7654884708080641,0.005212594303677492
0.9983059638740898,0.03906258626238066,0.05,0.7634264014356699,0.00426257226752791
0.9845853442933584,0.031045779158870707,0.05,1.2385598444680843,-0.0525726879491139
0.9656488758553274,0.02478239247311828,0.05,1.2385598444680843,-0.0525726879491139
0.9445607311011515,0.019677463227406013,0.05,1.104366904415396,-0.012579691301603383
0.9241417496812477,0.016353738933044173,0.05,0.7647743213791623,-0.026438271973870105
0.9042733675039359,0.016776387398024905,0.05,0.7650625452677268,-0.028224070573338682
0.8868140060240964,0.017507831325301208,0.05,0.7650625452677268,-0.028224070573338682
0.8716582843997279,0.01617776952271832,0.05,0.7571775173548618,-0.04296630536458529
0.860901403512956,0.009081685169506684,0.05,0.7589781690572234,-0.04331661049176272
0.8568832216485627,-0.0038227723657696115,0.05,0.7591256998662632,-0.045224306824171424
0.8557330046867173,-0.016179739785818208,0.05,0.7591256998662632,-0.045224306824171424
0.8541800844324658,-0.022397583895818925,0.05,0.910109709700383,-0.07261790929358804
0.8543167276737808,-0.02676328365327292,0.05,0.9116876619496032,-0.06615246551400326
0.858279108168665,-0.033728014683097746,0.05,0.979945434846209,-0.09528178988029579
0.8647021085019856,-0.041088663820347995,0.05,1.0328481921562682,-0.12334964202548518
0.8733534471038603,-0.05022752048227255,0.05,1.0328481921562682,-0.12334964202548518
0.8846622304859297,-0.059759492437515646,0.05,0.9797764243849838,-0.11593747485225595
0.900531918373914,-0.07083809664271157,0.05,0.9642211220179154,-0.13509670170519955
0.9220396464646464,-0.0823835333858061,0.05,1.006504463691526,-0.14562500358545719
0.9486831628819502,-0.09421166513608281,0.05,1.006504463691526,-0.14562500358545719
0.9845222078556618,-0.10063228185999953,0.05,1.2206069070373862,-0.202974663365078
1.0233716815846872,-0.1046999258071821,0.05,1.3439264396146389,-0.2150312475369395
1.0599511761618474,-0.11331957367115184,0.05,1.3439264396146389,-0.2150312475369395
1.0933840547403055,-0.12392860127314125,0.05,1.3745723020282015,-0.2657262488029591
1.1245540907085714,-0.12907660778796515,0.05,1.1828774343237103,-0.26639027939121357
1.150810304180923,-0.12899208670616708,0.05,1.2590562318619587,-0.29523973996029224
1.1750559600162127,-0.13057167785274904,0.05,1.2590562318619587,-0.29523973996029224
1.1990838080879112,-0.1327422711345244,0.05,1.210500408852701,-0.3248122777662818
1.2209759964837,-0.13779580308719233,0.05,1.0423100148542708,-0.34500312549301665
1.240040382781678,-0.14359371089047546,0.05,1.1890159880885818,-0.3516909484954874
1.2556138866705606,-0.14867197962978412,0.05,1.1890159880885818,-0.3516909484954874
1.2688369842149814,-0.15565428007677912,0.05,1.2696027956554474,-0.3227927838012263
1.2817798771758193,-0.15774296818143857,0.05,1.2457268837787803,-0.3002478053314468
1.292395138963376,-0.15498271926060997,0.05,1.3490616733296794,-0.316871685584404
1.3027279272566878,-0.1504650726002575,0.05,1.3490616733296794,-0.316871685584404
1.3103518305108983,-0.14757070944214704,0.05,1.3112862819242694,-0.33342951310455976
1.3110681501174284,-0.14827883132056127,0.05,1.080099334053788,-0.3351889656974737
1.3076410447983595,-0.15545303592928583,0.05,1.297886375597134,-0.3440444674047594
1.3035391005852275,-0.15953233918163506,0.05,1.297886375597134,-0.3440444674047594
1.302300712268535,-0.1605388777674507,0.05,1.0508930179595775,-0.3342056561200636
1.2999016998664918,-0.16652399307647775,0.05,1.2293087901858528,-0.31564753253196387
1.2991000745556482,-0.1638806632470476,0.05,1.296728757492327,-0.2736161371692932
1.2961341768419798,-0.16159468937995117,0.05,1.3444544428485323,-0.30973556137072306
1.2924468226706742,-0.1601708565908115,0.05,1.3444544428485323,-0.30973556137072306
1.287915874581362,-0.1578918918274674,0.05,1.069799825429853,-0.3185989776445052
1.2829546551251652,-0.14810557465238475,0.05,1.0729562687693743,-0.29944551925891777
1.2692739103740969,-0.1414085054004435,0.05,1.0729562687693743,-0.29944551925891777
1.2390037271230523,-0.14980996623636927,0.05,1.1253028995227154,-0.2915376989082316
1.1985315202879891,-0.1669462439803557,0.05,1.1096967259138943,-0.29755948812009936
1.1582700173511735,-0.18137045023611906,0.05,0.4517309891275363,-0.3197192719380373
1.1165473657874043,-0.1860608382776944,0.05,0.4517309891275363,-0.3197192719380373
1.0691625901918926,-0.19108869455807465,0.05,0.5057645566943572,-0.23982275216761612
1.018969648392789,-0.1957715357926364,0.05,0.41830024754636,-0.23163014933169973
0.9584215383239957,-0.21222969364644176,0.05,0.4390401452518628,-0.23531645179946137
0.9042580386743625,-0.21808178947933313,0.05,0.41172647723936595,-0.2652068517456321
0.8516717952768108,-0.21472565119689097,0.05,0.41172647723936595,-0.2652068517456321
0.7955603038427167,-0.21519384539767647,0.05,0.39845292557367296,-0.2191334164470937
0.7501294826085402,-0.2091697679548788,0.05,0.39885901772699434,-0.21914395074973428
0.7006241822429906,-0.21452774741321762,0.05,0.39885901772699434,-0.21914395074973428
0.6536997154549142,-0.22085315266410557,0.05,0.42196520785529557,-0.30088778090047247
0.6107484501669052,-0.22327445457796855,0.05,0.5150296560665663,-0.22274220904693284
0.5648389513331823,-0.24009711342479467,0.05,0.5057092793740116,-0.2226214384117799
0.5360102213129443,-0.24506627471477213,0.05,0.5057092793740116,-0.2226214384117799
0.5279363105026096,-0.2312568033411978,0.05,0.4442584958451278,-0.22468966830358902
0.5318647361865942,-0.21041687613224636,0.05,0.47466963859596073,-0.23577717360338166
0.5403002428659976,-0.1913339410446516,0.05,0.5117682831513892,-0.24400129923991085
0.5505629943166247,-0.18523653266451406,0.05,0.5927690326852718,-0.21116007709282966
0.5701245612047791,-0.17699713292633487,0.05,0.5927690326852718,-0.21116007709282966
0.595212671587903,-0.17326603512785685,0.05,0.800364322221641,-0.21193362155723788
0.6345269644496917,-0.15768861340679521,0.05,0.8054637327097492,-0.2133843459505734
0.670946349564118,-0.15309936138241922,0.05,0.8054637327097492,-0.2133843459505734
0.7097744999821316,-0.1569274265310255,0.05,0.8610719514831173,-0.19183943152281863
0.7548102631547591,-0.1559992046375292,0.05,1.1879849176931996,-0.236220497439194
0.7878400709959703,-0.16898892498628962,0.05,1.2673810445096552,-0.2507045771417361
0.8322712357192263,-0.1642991479237723,0.05,1.2673810445096552,-0.2507045771417361
0.8733555587351554,-0.16381753469738158,0.05,1.287279723800241,-0.26199366878853
0.9128257704183207,-0.1661906077512726,0.05,1.2981307523490304,-0.25905962556859663
0.9559960317129271,-0.15724231608051578,0.05,1.3704679652061467,-0.25985844737568947
