# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
-0.019688801031531478,-0.00511963834226533,1.0559169961476074,-0.06404323803730738,0.05,0.8791335209209805,-0.1363816875193191,-0.39377602063062955,-0.1023927668453066,-0.17678347522662685,-0.07233844948201171,-0.0676243435319198
-0.020054989721607797,0.008041509336098478,1.0358620064259996,-0.056001728701208904,0.05,0.8791335209209805,-0.1363816875193191,-0.40109979443215593,0.16083018672196955,-0.15672848550501906,-0.08037995881811019,-0.058010063055758745
-0.023484429152513364,0.015698635973025545,1.0123775772734862,-0.04030309272818336,0.05,0.787552785366532,-0.12030268410384984,-0.4696885830502673,0.31397271946051086,-0.22482479190695426,-0.07999959137566648,-0.04080194737278693
-0.026041072748464456,0.026252630389003467,0.9863365045250218,-0.014050462339179892,0.05,1.0,-0.17395116424677098,-0.5208214549692891,0.5250526077800693,0.013663495474978249,-0.1599007019075911,-0.013858483910587156
-0.030525202436721965,0.0023117262850175964,0.9558113020882998,-0.011738736054162296,0.05,1.0,-0.20460856953907147,-0.6105040487344393,0.04623452570035193,0.044188697911700214,-0.1928698334849092,-0.011220016592799734
-0.031977741787451164,-0.021082195515876794,0.9238335603008486,-0.03282093157003909,0.05,1.0,-0.20460856953907147,-0.6395548357490233,-0.42164391031753584,0.07616643969915138,-0.17178763796903238,-0.030321078064739732
-0.019746774280060886,-0.03936970922332413,0.9040867860207877,-0.07219064079336322,0.05,1.0,-0.22695349769801346,-0.3949354856012177,-0.7873941844664826,0.09591321397921226,-0.15476285690465025,-0.06526660441565292
0.0037130632098715255,-0.03470542966895636,0.9077998492306593,-0.10689607046231958,0.05,1.0,-0.25099698277950383,0.07426126419743051,-0.6941085933791271,0.09220015076934074,-0.14410091231718425,-0.09704023664904364
0.00903443476366661,-0.042948310207374885,0.9168342839943259,-0.14984438066969447,0.05,1.0,-0.2509404187852892,0.1806886952733322,-0.8589662041474977,0.08316571600567413,-0.10109603811559476,-0.13738246546187252
0.02750186082816275,-0.02774886043089922,0.9443361448224886,-0.17759324110059369,0.05,1.0,-0.2509404187852892,0.550037216563255,-0.5549772086179844,0.05566385517751138,-0.07334717768469554,-0.16770771664746537
0.038245358127979245,-0.008015418075659503,0.9825815029504679,-0.1856086591762532,0.05,0.9940100991739944,-0.17240779998082598,0.7649071625595849,-0.16030836151319006,0.011428596223526544,0.013200859195427211,-0.182375635294024
0.04032890102793574,0.024113581527063055,1.0229104039784036,-0.16149507764919013,0.05,1.0,-0.18871013446461127,0.8065780205587147,0.4822716305412611,-0.022910403978403604,-0.027215056815421135,-0.16519499511865673
0.01787670386005913,0.00195437449997804,1.0407871078384627,-0.1595407031492121,0.05,0.9999999999999999,-0.26099264765710417,0.3575340772011826,0.0390874899995608,-0.040787107838462844,-0.10145194450789208,-0.16604790701318317
0.022092759157139596,0.024800575686664272,1.0628798669956023,-0.13474012746254782,0.05,0.9999999999999999,-0.26099264765710417,0.44185518314279193,0.49601151373328545,-0.06287986699560244,-0.12625252019455635,-0.14321256875636335
0.013945408967586559,0.017671227560297195,1.0768252759631889,-0.11706889990225063,0.05,1.0,-0.16753888055966934,0.2789081793517312,0.3534245512059439,-0.07682527596318889,-0.050469980657418714,-0.12606275044394796
0.011265284090228977,0.024975420047242097,1.0880905600534179,-0.09209347985500853,0.05,0.9597827810216724,-0.1564892113345817,0.22530568180457955,0.49950840094484195,-0.1283077790317455,-0.06439573147957318,-0.10020604607270439
-0.012732662744070256,0.0016706453712633101,1.0753578973093476,-0.09042283448374522,0.05,0.9083102368348082,-0.1385655333200836,-0.2546532548814051,0.0334129074252662,-0.16704766047453945,-0.04814269883633837,-0.09723690915919142
-0.013812458198649624,0.011860159488808905,1.061545439110698,-0.07856267499493631,0.05,0.9083102368348082,-0.1385655333200836,-0.2762491639729925,0.2372031897761781,-0.15323520227588983,-0.060002858325147276,-0.08339784932521072
-0.02231911933674069,0.005830283903112479,1.0392263197739573,-0.07273239109182383,0.05,0.8710902136846649,-0.16445083066107555,-0.4463823867348138,0.11660567806224958,-0.16813610608929241,-0.09171843956925171,-0.07558541512271624
-0.021697846285452238,0.018388492489800165,1.017528473488505,-0.05434389860202367,0.05,1.0,0.08551554087752407,-0.43395692570904476,0.3677698497960033,-0.01752847348850506,0.13985943947954774,-0.05529646418793125
-0.012476744265984996,0.02921683425886013,1.00505172922252,-0.02512706434316354,0.05,1.0,0.08551554087752407,-0.24953488531969992,0.5843366851772025,-0.005051729222520063,0.11064260522068761,-0.02525399946838204
-0.014848582804888988,0.027365459339408937,0.9902031464176311,0.0022383949962453964,0.05,0.9502897783261363,0.06963083198291128,-0.29697165609777976,0.5473091867881787,-0.039913368091494816,0.06739243698666589,0.002216465768207673
-0.01802929848037771,0.021649110516729464,0.9721738479372534,0.02388750551297486,0.05,1.0,0.10666998098669452,-0.3605859696075542,0.4329822103345893,0.027826152062746634,0.08278247547371965,0.023222808152171124
-0.0377128857639466,-0.01635192083195137,0.9344609621733068,0.00753558468102349,0.05,1.0,0.1122451734023976,-0.754257715278932,-0.3270384166390274,0.06553903782669324,0.10470958872137412,0.007041709711567641
-0.023681479930605875,-0.01251610768384892,0.9107794822427009,-0.0049805230028254315,0.05,1.0,0.08996044176878815,-0.4736295986121175,-0.2503221536769784,0.08922051775729911,0.09494096477161358,-0.004536158161811209
-0.014292143318646477,-0.01500255433746948,0.8964873389240544,-0.019983077340294912,0.05,1.0,0.08996044176878815,-0.28584286637292955,-0.3000510867493896,0.10351266107594559,0.10994351910908307,-0.017914575828314558
-0.005151697455114346,-0.0018264463272858675,0.8913356414689401,-0.02180952366758078,0.05,1.0,0.08085995447838218,-0.10303394910228691,-0.03652892654571735,0.10866435853105993,0.10266947814596296,-0.019439605768375143
0.009360613403570084,0.015519758322899119,0.9006962548725101,-0.006289765344681662,0.05,0.9824679294785801,0.0842520520462461,0.18721226807140168,0.3103951664579824,0.08177167460606993,0.09054181739092776,-0.005665168089981676
