# diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w,a_v,a_w,err_v,err_w,v_x_w
-0.007343254077376127,-0.0039458310018877785,-0.12790651033907396,0.21773372415231512,0.05,-0.1538144388688568,0.18228410863656827,-0.14686508154752254,-0.07891662003775557,-0.025907928529782825,-0.03544961551574685,-0.027849560839453173
-0.0016874065819485473,-0.007828308757427682,-0.1295939169210225,0.20990541539488744,0.05,-0.1538144388688568,0.18228410863656827,-0.033748131638970946,-0.15656617514855364,-0.024220521947834278,-0.02762130675831917,-0.027202464963957763
-0.0072501616969043725,-0.012593280525917322,-0.13684407861792688,0.19731213486897012,0.05,-0.1832377343260709,0.17881100711429357,-0.14500323393808745,-0.25186561051834644,-0.04639365570814402,-0.01850112775467655,-0.02700099729628034
-0.011164458432574298,-0.01495383500842351,-0.14800853705050118,0.1823582998605466,0.05,-0.157253372689204,0.15317564316240181,-0.22328916865148596,-0.2990767001684702,-0.00924483563870282,-0.029182656698144793,-0.026990585181376116
-0.005702805920027143,-0.010703172702009572,-0.15371134297052833,0.17165512715853704,0.05,-0.15943663078215792,0.15288151832163896,-0.11405611840054286,-0.21406345404019145,-0.0057252878116295924,-0.018773608836898076,-0.02638534012331554
-0.0030860713364761483,-0.00975081866375313,-0.15679741430700447,0.1619043084947839,0.05,-0.15943663078215792,0.15288151832163896,-0.061721426729522966,-0.1950163732750626,-0.002639216475153444,-0.009022790173144946,-0.025386176937145694
-0.008199059532698172,-0.018098426001693285,-0.16499647383970265,0.14380588249309062,0.05,-0.225706533434113,0.13097347806970905,-0.16398119065396344,-0.3619685200338657,-0.060710059594410365,-0.012832404423381572,-0.02372746352876658
-0.01487150300205134,-0.017908266552875363,-0.17986797684175398,0.12589761594021526,0.05,-0.17339859948718694,0.10802284100275805,-0.2974300600410268,-0.35816533105750725,0.006469377354567041,-0.017874774937457205,-0.022644949468366676
-0.016062182399229102,-0.021820212426424707,-0.1959301592409831,0.10407740351379055,0.05,-0.1824326713666044,0.1098758294982199,-0.32124364798458205,-0.43640424852849413,0.013497487874378683,0.005798425984429353,-0.020391902243845034
-0.0019214226300831028,-0.005624287454282631,-0.1978515818710662,0.09845311605950792,0.05,-0.1824326713666044,0.1098758294982199,-0.038428452601662055,-0.11248574908565262,0.015418910504461786,0.011422713438711984,-0.019479104752509312
0.011672249014689884,0.009515784852672363,-0.1861793328563763,0.10796890091218028,0.05,0.3221886171479738,0.14037451018281316,0.23344498029379768,0.19031569705344725,0.5083679500043501,0.03240560927063288,-0.020101577941065926
0.022680085590066595,0.015695716728916287,-0.1634992472663097,0.12366461764109657,0.05,0.3420568707493431,0.13035872471345444,0.4536017118013319,0.31391433457832574,0.5055561180156528,0.006694107072357874,-0.020219071897795295
0.024249800106507596,0.006577693260733319,-0.13924944715980211,0.1302423109018299,0.05,0.3398366575190723,0.12907799889222205,0.4849960021301519,0.1315538652146664,0.47908610467887447,-0.001164312009607843,-0.01813616978989488
0.03966654282689777,0.0005783132937943192,-0.09958290433290434,0.1308206241956242,0.05,0.3398366575190723,0.12907799889222205,0.7933308565379554,0.011566265875886383,0.43941956185197667,-0.0017426253034021622,-0.013027497704043677
0.04379353567403481,-0.003828395992421879,-0.055789368658869534,0.12699222820320233,0.05,0.4506918260872777,0.14132391748943185,0.8758707134806961,-0.07656791984843758,0.5064811947461473,0.014331689286229521,-0.007084816236039744
0.1497583783025654,-0.004843795452782129,0.09396900964369584,0.1221484327504202,0.05,0.5938418570671916,0.12272579672684433,2.9951675660513075,-0.09687590905564258,0.4998728474234958,0.0005773639764241334,0.011478167255086569
0.03938950546447509,-0.007023070690702696,0.13335851510817093,0.1151253620597175,0.05,0.6027967755814898,0.09706124635506483,0.7877901092895018,-0.14046141381405391,0.4694382604733189,-0.018064115704652675,0.015352947335574485
0.05023371673047958,-0.016453106216397118,0.1835922318386505,0.09867225584332039,0.05,0.7125637984358206,0.05655704524150058,1.0046743346095914,-0.32906212432794235,0.5289715665971702,-0.04211521060181981,0.018115459670829514
0.039243335100995924,-0.0023283430538009048,0.22283556693964643,0.09634391278951948,0.05,0.713305563203208,0.056860541832135354,0.7848667020199185,-0.046566861076018096,0.4904699962635616,-0.03948337095738413,0.021468850427636427
0.06658472775302446,-0.03844457560960436,0.2894202946926709,0.05789933717991512,0.05,0.713305563203208,0.056860541832135354,1.331694555060489,-0.7688915121920872,0.42388526851053715,-0.0010387953477797654,0.01675724322912135
0.041728340430710165,-0.0037846616285430942,0.33114863512338105,0.054114675551372025,0.05,0.6907354993444811,0.005663087045425409,0.8345668086142033,-0.07569323257086188,0.35958686422110003,-0.048451588505946615,0.017920000948981444
0.064244695030997,-0.03398313683765682,0.39539333015437805,0.020131538713715202,0.05,0.7167114986817379,-0.023449540368879338,1.28489390061994,-0.6796627367531364,0.32131816852735984,-0.04358107908259454,0.007959876133147638
0.041600647508442556,-0.0007555732326434,0.4369939776628206,0.019375965481071802,0.05,0.7208970276595621,-0.02344436744396391,0.8320129501688511,-0.015111464652868,0.2839030499967415,-0.04282033292503572,0.008467180226631075
0.0432677470486445,-0.011986815943681495,0.4802617247114651,0.007389149537390308,0.05,0.7208970276595621,-0.02344436744396391,0.86535494097289,-0.2397363188736299,0.24063530294809699,-0.03083351698135422,0.003548725700977994
0.03584526692766998,-2.9434057266743488e-05,0.5161069916391351,0.007359715480123564,0.05,0.6851602740161745,-0.048770802022117275,0.7169053385533997,-0.0005886811453348698,0.16905328237703943,-0.05613051750224084,0.0037984006157665453
