#v_mps,w_radps,dt_s,cmd_v,cmd_w
0.065,-0.001,0.044057607650756836,0.12527802047506004,0.017825768267683804
0.065,0.01,0.044057607650756836,0.16486771163237096,0.01928464530734362
0.085,0.031,1.4543533325195312e-05,0.16486771163237096,0.01928464530734362
0.097,0.026,0.04403090476989746,0.16486771163237096,0.01928464530734362
0.097,0.026,6.29425048828125e-05,0.16486771163237096,0.01928464530734362
0.116,0.022,3.361701965332031e-05,0.16486771163237096,0.01928464530734362
0.126,0.009,0.04380989074707031,0.22364392601699934,0.019496008403121826
0.138,0.017,7.867813110351562e-06,0.22364392601699934,0.019496008403121826
0.138,0.017,0.013081550598144531,0.22364392601699934,0.019496008403121826
0.159,0.003,0.02003335952758789,0.22364392601699934,0.019496008403121826
0.172,-0.003,0.04284048080444336,0.22364392601699934,0.019496008403121826
0.172,-0.003,7.867813110351562e-06,0.22364392601699934,0.019496008403121826
0.19,0.006,0.04401850700378418,0.261387200359199,0.015534719465162048
0.201,0.008,1.1444091796875e-05,0.261387200359199,0.015534719465162048
0.211,0.014,0.04400038719177246,0.261387200359199,0.015534719465162048
0.22,0.018,1.33514404296875e-05,0.261387200359199,0.015534719465162048
0.225,0.023,0.043959856033325195,0.2983137820052999,0.01763358777266985
0.231,0.016,8.58306884765625e-06,0.2983137820052999,0.01763358777266985
0.247,0.008,0.043982744216918945,0.2983137820052999,0.01763358777266985
0.247,0.008,8.106231689453125e-06,0.2983137820052999,0.01763358777266985
0.247,0.008,0.048017024993896484,0.33867903184031295,0.017865780730588643
0.263,0.014,1.430511474609375e-05,0.33867903184031295,0.017865780730588643
0.262,0.016,1.2636184692382812e-05,0.33867903184031295,0.017865780730588643
0.269,0.007,0.04396796226501465,0.33867903184031295,0.017865780730588643
0.282,0.004,1.8835067749023438e-05,0.33867903184031295,0.017865780730588643
0.3,-0.006,0.009026765823364258,0.33867903184031295,0.017865780730588643
0.3,-0.006,0.020333528518676758,0.33867903184031295,0.017865780730588643
0.317,-0.01,0.04259920120239258,0.3712471204672577,0.02633489969705099
0.318,0.0,1.049041748046875e-05,0.3712471204672577,0.02633489969705099
0.322,0.01,0.043991804122924805,0.3712471204672577,0.02633489969705099
0.331,0.018,8.344650268554688e-06,0.3712471204672577,0.02633489969705099
0.337,0.021,0.04402446746826172,0.40158105946724776,0.020232663322337165
0.342,0.016,2.384185791015625e-05,0.40158105946724776,0.020232663322337165
0.347,0.028,0.043999433517456055,0.40158105946724776,0.020232663322337165
0.351,0.017,1.3113021850585938e-05,0.40158105946724776,0.020232663322337165
0.351,0.017,0.04394817352294922,0.4301401083438493,0.017354061341697733
0.372,0.008,1.1920928955078125e-05,0.4301401083438493,0.017354061341697733
0.38,0.006,0.044028282165527344,0.4301401083438493,0.017354061341697733
0.377,0.013,1.7404556274414062e-05,0.4301401083438493,0.017354061341697733
0.377,0.013,1.621246337890625e-05,0.4301401083438493,0.017354061341697733
