#diff_v,diff_w,# v_mps,w_radps,dt_s,cmd_v,cmd_w
0.0018517448244564916,0.01711252776126657,0.7787105686695279,0.011728272532188841,0.05,0.6892429079771232,0.029245160486839474
-0.016194286229875288,0.021044916750799426,0.7625162824396526,0.032773189282988266,0.05,0.6050787789500256,0.06125034752402714
-0.031314404512374217,0.028542141909136537,0.7312018779272784,0.0613153311921248,0.05,0.5358094721121419,0.08826815198012161
-0.07147888382434775,-0.010057133372253467,0.6597229941029307,0.051258197819871336,0.05,0.5271302796756774,0.08765438197072621
-0.05814650405644117,0.009219075991071565,0.6015764900464895,0.0604772738109429,0.05,0.5271302796756774,0.08765438197072621
-0.07097021829025474,-0.020721456253363385,0.5306062717562348,0.039755817557579516,0.05,0.4526232271674339,0.09284262270340099
-0.054994822868563886,-0.039332393704762054,0.4756114488876709,0.0004234238528174634,0.05,1.0,0.2433062499877035
-0.012761605623746397,0.002914604609977087,0.4628498432639245,0.0033380284627945503,0.05,0.9463978307836988,0.23412586308929176
-0.0009132200622176678,0.02510671611103827,0.4619366232017068,0.02844474457383282,0.05,0.9463978307836988,0.23412586308929176
0.024173006149658116,0.07705591282661796,0.4861096293513649,0.10550065740045078,0.05,0.8989711768267226,0.2473959862328913
0.022669850431202287,0.06906223598120095,0.5087794797825672,0.17456289338165173,0.05,0.6602671178370404,0.26838098283334566
0.027315996598537673,0.035098190709501764,0.5360954763811049,0.2096610840911535,0.05,0.5587146177074582,0.25466866951556616
0.018881040124675064,0.011354584482318103,0.55497651650578,0.2210156685734716,0.05,0.5587146177074582,0.25466866951556616
0.005677218920870475,-0.008521256514248371,0.5606537354266504,0.21249441205922323,0.05,0.5921174982912949,0.245193576922359
-0.012311493389648653,-0.023223270775606986,0.5483422420370018,0.18927114128361625,0.05,0.4588967351265573,0.2516031177467766
0.016678068507195665,-0.004375286840032799,0.5650203105441974,0.18489585444358345,0.05,0.469879384620416,0.2566106402463341
-0.0027979731726980317,0.015762164115303512,0.5622223373714994,0.20065801855888696,0.05,0.469879384620416,0.2566106402463341
-0.03771089490564805,0.04203329708630127,0.5245114424658514,0.24269131564518823,0.05,0.3656278509681477,0.27585965129151646
-0.035792310378237824,0.03448024094846722,0.48871913208761353,0.27717155659365544,0.05,0.46112584914378196,0.23713997456373587
-0.04959680282397372,0.04916559108375779,0.4391223292636398,0.32633714767741323,0.05,0.49754339698712763,0.24539437900047043
0.018320316341115805,-0.054507864711591136,0.4574426456047556,0.2718292829658221,0.05,0.49754339698712763,0.24539437900047043
0.0032023932002181454,-0.04523598114538602,0.46064503880497376,0.22659330182043608,0.05,0.3151910710229547,0.22613085990224957
-0.012933480748031134,-0.024287358774993995,0.4477115580569426,0.20230594304544208,0.05,0.2108365931365449,0.28566338462707624
-0.03180866638153501,0.011244393085005133,0.4159028916754076,0.21355033613044722,0.05,0.2108365931365449,0.28566338462707624
-0.06456882574461648,0.057771516034862525,0.35133406593079114,0.27132185216530974,0.05,0.19648209992219184,0.2661371152211717
-0.05335700802576587,0.02208441273408951,0.29797705790502527,0.29340626489939925,0.05,0.20486511635914542,0.26863170494033917
-0.04572996585182415,-0.000493406471120672,0.2522470920532011,0.2929128584282786,0.05,0.06849274463539262,0.25558388777270047
-0.02742981038001782,-0.043416291577239086,0.2248172816731833,0.2494965668510395,0.05,-0.024721572364886087,0.2512122836034659
-0.036403258853239084,-0.029577518635859584,0.1884140228199442,0.2199190482151799,0.05,-0.024721572364886087,0.2512122836034659
-0.057960850483883525,-0.007912507638857785,0.13045317233606069,0.21200654057632212,0.05,-0.0719866712908078,0.24373445874679073
-0.07386371508628117,0.014846095111232999,0.05658945724977951,0.22685263568755512,0.05,-0.12709562512088915,0.2429471775602795
-0.11652141576688524,0.0021312420094290185,-0.059931958517105734,0.22898387769698414,0.05,-0.12538890188531812,0.24063324903778266
-0.04151851877431017,-0.004139858438484079,-0.1014504772914159,0.22484401925850006,0.05,-0.11063549964771578,0.22450074163712322
-0.019112778970281935,-0.00316446410429716,-0.12056325626169784,0.2216795551542029,0.05,-0.15419045460781233,0.18471383744147996
-0.007343254077376127,-0.0039458310018877785,-0.12790651033907396,0.21773372415231512,0.05,-0.1538144388688568,0.18228410863656827
-0.0016874065819485473,-0.007828308757427682,-0.1295939169210225,0.20990541539488744,0.05,-0.1538144388688568,0.18228410863656827
-0.0072501616969043725,-0.012593280525917322,-0.13684407861792688,0.19731213486897012,0.05,-0.1832377343260709,0.17881100711429357
-0.011164458432574298,-0.01495383500842351,-0.14800853705050118,0.1823582998605466,0.05,-0.157253372689204,0.15317564316240181
-0.005702805920027143,-0.010703172702009572,-0.15371134297052833,0.17165512715853704,0.05,-0.15943663078215792,0.15288151832163896
-0.0030860713364761483,-0.00975081866375313,-0.15679741430700447,0.1619043084947839,0.05,-0.15943663078215792,0.15288151832163896
-0.008199059532698172,-0.018098426001693285,-0.16499647383970265,0.14380588249309062,0.05,-0.225706533434113,0.13097347806970905
